episode_id,ticker,detector,signal_asof,months_relative_to_episode_start,rank,percentile,score,selected,outcome
BRDT3-0041,BRDT3,MOMENTUM_12_1,2020-03-31,0,43,0.7166666666666667,0.05882352941176472,false,true
BRDT3-0041,BRDT3,MOMENTUM_12_1,2020-04-30,1,47,0.7833333333333333,-0.3195789473684211,false,false
BRDT3-0041,BRDT3,MOMENTUM_12_1,2020-05-29,2,46,0.7666666666666667,-0.15980944131658736,false,false
BRDT3-0041,BRDT3,MOMENTUM_12_1,2020-06-30,3,38,0.6333333333333333,-0.11280000000000001,false,true
BRDT3-0041,BRDT3,MOMENTUM_6_1,2019-12-30,-3,29,0.48333333333333334,0.1200000000000001,false,false
BRDT3-0041,BRDT3,MOMENTUM_6_1,2020-01-31,-2,33,0.55,0.13901515151515165,false,false
BRDT3-0041,BRDT3,MOMENTUM_6_1,2020-02-28,-1,52,0.8666666666666667,0.017761989342806483,false,false
BRDT3-0041,BRDT3,MOMENTUM_6_1,2020-03-31,0,46,0.7666666666666667,-0.03690036900368998,false,true
BRDT3-0041,BRDT3,MOMENTUM_6_1,2020-04-30,1,50,0.8333333333333334,-0.403690036900369,false,false
BRDT3-0041,BRDT3,MOMENTUM_6_1,2020-05-29,2,44,0.7333333333333333,-0.29659173313995646,false,false
BRDT3-0041,BRDT3,MOMENTUM_6_1,2020-06-30,3,35,0.5833333333333334,-0.2430034129692833,false,true
BRDT3-0041,BRDT3,MOMENTUM_LOW_VOL,2019-12-30,-3,,,,false,false
BRDT3-0041,BRDT3,MOMENTUM_LOW_VOL,2020-01-31,-2,,,,false,false
BRDT3-0041,BRDT3,MOMENTUM_LOW_VOL,2020-02-28,-1,,,,false,false
BRDT3-0041,BRDT3,MOMENTUM_LOW_VOL,2020-03-31,0,,,,false,true
BRDT3-0041,BRDT3,MOMENTUM_LOW_VOL,2020-04-30,1,,,,false,false
BRDT3-0041,BRDT3,MOMENTUM_LOW_VOL,2020-05-29,2,,,,false,false
BRDT3-0041,BRDT3,MOMENTUM_LOW_VOL,2020-06-30,3,,,,false,true
BRDT3-0041,BRDT3,REVERSAL_21,2019-12-30,-3,21,0.35,0.08678571428571424,false,false
BRDT3-0041,BRDT3,REVERSAL_21,2020-01-31,-2,15,0.25,-0.03658131027602263,false,false
BRDT3-0041,BRDT3,REVERSAL_21,2020-02-28,-1,38,0.6333333333333333,-0.08516579406631752,false,false
BRDT3-0041,BRDT3,REVERSAL_21,2020-03-31,0,9,0.15,-0.39655172413793105,true,true
BRDT3-0041,BRDT3,REVERSAL_21,2020-04-30,1,51,0.85,0.2759900990099011,false,false
BRDT3-0041,BRDT3,REVERSAL_21,2020-05-29,2,49,0.8166666666666667,0.1432989690721651,false,false
BRDT3-0041,BRDT3,REVERSAL_21,2020-06-30,3,4,0.06666666666666667,-0.032010820559062236,true,true
BRDT3-0041,BRDT3,VOLUME_SURGE,2019-12-30,-3,40,0.6666666666666666,0.008428812859031076,false,false
BRDT3-0041,BRDT3,VOLUME_SURGE,2020-01-31,-2,43,0.7166666666666667,0.0810744295901884,false,false
BRDT3-0041,BRDT3,VOLUME_SURGE,2020-02-28,-1,56,0.9333333333333333,-0.05736184082492701,false,false
BRDT3-0041,BRDT3,VOLUME_SURGE,2020-03-31,0,53,0.8833333333333333,0.21983120225529218,false,true
BRDT3-0041,BRDT3,VOLUME_SURGE,2020-04-30,1,50,0.8333333333333334,-0.09042221566695274,false,false
BRDT3-0041,BRDT3,VOLUME_SURGE,2020-05-29,2,57,0.95,-0.16213878334884602,false,false
BRDT3-0041,BRDT3,VOLUME_SURGE,2020-06-30,3,44,0.7333333333333333,0.1435134901929449,false,true
BRDT3-0042,BRDT3,52W_HIGH,2020-03-31,-3,47,0.7833333333333333,0.5065937600514635,false,true
BRDT3-0042,BRDT3,52W_HIGH,2020-04-30,-2,36,0.6,0.6632357671276938,false,false
BRDT3-0042,BRDT3,52W_HIGH,2020-05-29,-1,32,0.5333333333333333,0.7134126728851721,false,false
BRDT3-0042,BRDT3,52W_HIGH,2020-06-30,0,40,0.6666666666666666,0.6905757478288839,false,true
BRDT3-0042,BRDT3,52W_HIGH,2020-07-31,1,42,0.7,0.7397877130910261,false,false
BRDT3-0042,BRDT3,52W_HIGH,2020-08-31,2,39,0.65,0.7066580894178192,false,false
BRDT3-0042,BRDT3,52W_HIGH,2020-09-30,3,37,0.6166666666666667,0.6455451913798649,false,false
BRDT3-0042,BRDT3,LOW_VOL_252,2020-03-31,-3,22,0.36666666666666664,0.03020274368699333,false,true
BRDT3-0042,BRDT3,LOW_VOL_252,2020-04-30,-2,32,0.5333333333333333,0.03433858222974871,false,false
BRDT3-0042,BRDT3,LOW_VOL_252,2020-05-29,-1,32,0.5333333333333333,0.03559955416032882,false,false
BRDT3-0042,BRDT3,LOW_VOL_252,2020-06-30,0,31,0.5166666666666667,0.03600325659162028,false,true
BRDT3-0042,BRDT3,LOW_VOL_252,2020-07-31,1,31,0.5166666666666667,0.035944710683892524,false,false
BRDT3-0042,BRDT3,LOW_VOL_252,2020-08-31,2,31,0.5166666666666667,0.03644824713229525,false,false
BRDT3-0042,BRDT3,LOW_VOL_252,2020-09-30,3,31,0.5166666666666667,0.036737194637258844,false,false
BRDT3-0042,BRDT3,MOMENTUM_12_1,2020-03-31,-3,43,0.7166666666666667,0.05882352941176472,false,true
BRDT3-0042,BRDT3,MOMENTUM_12_1,2020-04-30,-2,47,0.7833333333333333,-0.3195789473684211,false,false
BRDT3-0042,BRDT3,MOMENTUM_12_1,2020-05-29,-1,46,0.7666666666666667,-0.15980944131658736,false,false
BRDT3-0042,BRDT3,MOMENTUM_12_1,2020-06-30,0,38,0.6333333333333333,-0.11280000000000001,false,true
BRDT3-0042,BRDT3,MOMENTUM_12_1,2020-07-31,1,47,0.7833333333333333,-0.19378698224852065,false,false
BRDT3-0042,BRDT3,MOMENTUM_12_1,2020-08-31,2,48,0.8,-0.17206623470122395,false,false
BRDT3-0042,BRDT3,MOMENTUM_12_1,2020-09-30,3,43,0.7166666666666667,-0.18929889298893,false,false
BRDT3-0042,BRDT3,MOMENTUM_6_1,2020-03-31,-3,46,0.7666666666666667,-0.03690036900368998,false,true
BRDT3-0042,BRDT3,MOMENTUM_6_1,2020-04-30,-2,50,0.8333333333333334,-0.403690036900369,false,false
BRDT3-0042,BRDT3,MOMENTUM_6_1,2020-05-29,-1,44,0.7333333333333333,-0.29659173313995646,false,false
BRDT3-0042,BRDT3,MOMENTUM_6_1,2020-06-30,0,35,0.5833333333333334,-0.2430034129692833,false,true
BRDT3-0042,BRDT3,MOMENTUM_6_1,2020-07-31,1,40,0.6666666666666666,-0.24827586206896546,false,false
BRDT3-0042,BRDT3,MOMENTUM_6_1,2020-08-31,2,44,0.7333333333333333,-0.11877394636015326,false,false
BRDT3-0042,BRDT3,MOMENTUM_6_1,2020-09-30,3,25,0.4166666666666667,0.3949206349206349,false,false
BRDT3-0042,BRDT3,MOMENTUM_LOW_VOL,2020-03-31,-3,,,,false,true
BRDT3-0042,BRDT3,MOMENTUM_LOW_VOL,2020-04-30,-2,,,,false,false
BRDT3-0042,BRDT3,MOMENTUM_LOW_VOL,2020-05-29,-1,,,,false,false
BRDT3-0042,BRDT3,MOMENTUM_LOW_VOL,2020-06-30,0,,,,false,true
BRDT3-0042,BRDT3,MOMENTUM_LOW_VOL,2020-07-31,1,,,,false,false
BRDT3-0042,BRDT3,MOMENTUM_LOW_VOL,2020-08-31,2,,,,false,false
BRDT3-0042,BRDT3,MOMENTUM_LOW_VOL,2020-09-30,3,,,,false,false
BRDT3-0042,BRDT3,REVERSAL_21,2020-03-31,-3,9,0.15,-0.39655172413793105,true,true
BRDT3-0042,BRDT3,REVERSAL_21,2020-04-30,-2,51,0.85,0.2759900990099011,false,false
BRDT3-0042,BRDT3,REVERSAL_21,2020-05-29,-1,49,0.8166666666666667,0.1432989690721651,false,false
BRDT3-0042,BRDT3,REVERSAL_21,2020-06-30,0,4,0.06666666666666667,-0.032010820559062236,true,true
BRDT3-0042,BRDT3,REVERSAL_21,2020-07-31,1,29,0.48333333333333334,0.05504587155963292,false,false
BRDT3-0042,BRDT3,REVERSAL_21,2020-08-31,2,30,0.5,-0.044782608695652204,false,false
BRDT3-0042,BRDT3,REVERSAL_21,2020-09-30,3,34,0.5666666666666667,-0.08648156577150656,false,false
BRDT3-0042,BRDT3,VOLUME_SURGE,2020-03-31,-3,53,0.8833333333333333,0.21983120225529218,false,true
BRDT3-0042,BRDT3,VOLUME_SURGE,2020-04-30,-2,50,0.8333333333333334,-0.09042221566695274,false,false
BRDT3-0042,BRDT3,VOLUME_SURGE,2020-05-29,-1,57,0.95,-0.16213878334884602,false,false
BRDT3-0042,BRDT3,VOLUME_SURGE,2020-06-30,0,44,0.7333333333333333,0.1435134901929449,false,true
BRDT3-0042,BRDT3,VOLUME_SURGE,2020-07-31,1,58,0.9666666666666667,-0.23791228913192397,false,false
BRDT3-0042,BRDT3,VOLUME_SURGE,2020-08-31,2,45,0.75,-0.025305285859128945,false,false
BRDT3-0042,BRDT3,VOLUME_SURGE,2020-09-30,3,40,0.6666666666666666,-0.05496852591512169,false,false
BRFS3-0043,BRFS3,52W_HIGH,2018-03-29,-3,60,1.0,0.46214807090719495,false,false
BRFS3-0043,BRFS3,52W_HIGH,2018-04-30,-2,60,1.0,0.5363920750782064,false,false
BRFS3-0043,BRFS3,52W_HIGH,2018-05-30,-1,60,1.0,0.44212721584984355,false,false
BRFS3-0043,BRFS3,52W_HIGH,2018-06-29,0,60,1.0,0.37351407716371215,false,true
BRFS3-0043,BRFS3,52W_HIGH,2018-07-31,1,60,1.0,0.4771637122002085,false,true
BRFS3-0043,BRFS3,52W_HIGH,2018-08-31,2,60,1.0,0.41167883211678824,false,true
BRFS3-0043,BRFS3,52W_HIGH,2018-09-28,3,57,0.95,0.4617309697601668,false,true
BRFS3-0043,BRFS3,LOW_VOL_252,2018-03-29,-3,44,0.7333333333333333,0.023190966845978964,false,false
BRFS3-0043,BRFS3,LOW_VOL_252,2018-04-30,-2,51,0.85,0.024839603337424347,false,false
BRFS3-0043,BRFS3,LOW_VOL_252,2018-05-30,-1,54,0.9,0.02505041290343801,false,false
BRFS3-0043,BRFS3,LOW_VOL_252,2018-06-29,0,55,0.9166666666666666,0.02650056904958176,false,true
BRFS3-0043,BRFS3,LOW_VOL_252,2018-07-31,1,55,0.9166666666666666,0.028058412722254112,false,true
BRFS3-0043,BRFS3,LOW_VOL_252,2018-08-31,2,55,0.9166666666666666,0.028071359714173304,false,true
BRFS3-0043,BRFS3,LOW_VOL_252,2018-09-28,3,54,0.9,0.02863056581461261,false,true
BRFS3-0043,BRFS3,MOMENTUM_12_1,2018-03-29,-3,57,0.95,-0.21074380165289253,false,false
BRFS3-0043,BRFS3,MOMENTUM_12_1,2018-04-30,-2,60,1.0,-0.4502604812701563,false,false
BRFS3-0043,BRFS3,MOMENTUM_12_1,2018-05-30,-1,60,1.0,-0.4004662004662005,false,false
BRFS3-0043,BRFS3,MOMENTUM_12_1,2018-06-29,0,60,1.0,-0.48368241597661965,false,true
BRFS3-0043,BRFS3,MOMENTUM_12_1,2018-07-31,1,60,1.0,-0.522145144076841,false,true
BRFS3-0043,BRFS3,MOMENTUM_12_1,2018-08-31,2,60,1.0,-0.4567664670658683,false,true
BRFS3-0043,BRFS3,MOMENTUM_12_1,2018-09-28,3,60,1.0,-0.5735483870967742,false,true
BRFS3-0043,BRFS3,MOMENTUM_6_1,2018-03-29,-3,60,1.0,-0.3838709677419355,false,false
BRFS3-0043,BRFS3,MOMENTUM_6_1,2018-04-30,-2,60,1.0,-0.5017985611510791,false,false
BRFS3-0043,BRFS3,MOMENTUM_6_1,2018-05-30,-1,60,1.0,-0.3755765962612284,false,false
BRFS3-0043,BRFS3,MOMENTUM_6_1,2018-06-29,0,60,1.0,-0.4164602257087806,false,true
BRFS3-0043,BRFS3,MOMENTUM_6_1,2018-07-31,1,60,1.0,-0.5081021697335897,false,true
BRFS3-0043,BRFS3,MOMENTUM_6_1,2018-08-31,2,54,0.9,-0.24776119402985075,false,true
BRFS3-0043,BRFS3,MOMENTUM_6_1,2018-09-28,3,26,0.43333333333333335,-0.10514440433213001,false,true
BRFS3-0043,BRFS3,MOMENTUM_LOW_VOL,2018-03-29,-3,,,,false,false
BRFS3-0043,BRFS3,MOMENTUM_LOW_VOL,2018-04-30,-2,,,,false,false
BRFS3-0043,BRFS3,MOMENTUM_LOW_VOL,2018-05-30,-1,,,,false,false
BRFS3-0043,BRFS3,MOMENTUM_LOW_VOL,2018-06-29,0,,,,false,true
BRFS3-0043,BRFS3,MOMENTUM_LOW_VOL,2018-07-31,1,,,,false,true
BRFS3-0043,BRFS3,MOMENTUM_LOW_VOL,2018-08-31,2,,,,false,true
BRFS3-0043,BRFS3,MOMENTUM_LOW_VOL,2018-09-28,3,,,,false,true
BRFS3-0043,BRFS3,REVERSAL_21,2018-03-29,-3,2,0.03333333333333333,-0.22652705061082024,true,false
BRFS3-0043,BRFS3,REVERSAL_21,2018-04-30,-2,56,0.9333333333333333,0.16064981949458468,false,false
BRFS3-0043,BRFS3,REVERSAL_21,2018-05-30,-1,15,0.25,-0.17573872472783825,false,false
BRFS3-0043,BRFS3,REVERSAL_21,2018-06-29,0,3,0.05,-0.155188679245283,true,true
BRFS3-0043,BRFS3,REVERSAL_21,2018-07-31,1,58,0.9666666666666667,0.27749860413176997,false,true
BRFS3-0043,BRFS3,REVERSAL_21,2018-08-31,2,6,0.1,-0.12962962962962965,true,true
BRFS3-0043,BRFS3,REVERSAL_21,2018-09-28,3,56,0.9333333333333333,0.11649016641452348,false,true
BRFS3-0043,BRFS3,VOLUME_SURGE,2018-03-29,-3,4,0.06666666666666667,0.7932043520316177,true,false
BRFS3-0043,BRFS3,VOLUME_SURGE,2018-04-30,-2,19,0.31666666666666665,0.19218974231975738,false,false
BRFS3-0043,BRFS3,VOLUME_SURGE,2018-05-30,-1,48,0.8,-0.0011584692614357017,false,false
BRFS3-0043,BRFS3,VOLUME_SURGE,2018-06-29,0,29,0.48333333333333334,0.16545866604380377,false,true
BRFS3-0043,BRFS3,VOLUME_SURGE,2018-07-31,1,32,0.5333333333333333,-0.14670737924875243,false,true
BRFS3-0043,BRFS3,VOLUME_SURGE,2018-08-31,2,55,0.9166666666666666,-0.3555196162907712,false,true
BRFS3-0043,BRFS3,VOLUME_SURGE,2018-09-28,3,57,0.95,-0.36483075525725495,false,true
BRFS3-0044,BRFS3,52W_HIGH,2018-11-30,-3,57,0.95,0.5319148936170213,false,true
BRFS3-0044,BRFS3,52W_HIGH,2018-12-28,-2,56,0.9333333333333333,0.5427854454203261,false,true
BRFS3-0044,BRFS3,52W_HIGH,2019-01-31,-1,57,0.95,0.6274509803921569,false,false
BRFS3-0044,BRFS3,52W_HIGH,2019-02-28,0,55,0.9166666666666666,0.697224015493867,false,true
BRFS3-0044,BRFS3,52W_HIGH,2019-03-29,1,28,0.4666666666666667,0.8702348864073932,false,false
BRFS3-0044,BRFS3,52W_HIGH,2019-04-30,2,10,0.16666666666666666,0.9921875,true,false
BRFS3-0044,BRFS3,52W_HIGH,2019-05-31,3,31,0.5166666666666667,0.9045837231057063,false,false
BRFS3-0044,BRFS3,LOW_VOL_252,2018-11-30,-3,54,0.9,0.029632440141294254,false,true
BRFS3-0044,BRFS3,LOW_VOL_252,2018-12-28,-2,53,0.8833333333333333,0.029837140292608637,false,true
BRFS3-0044,BRFS3,LOW_VOL_252,2019-01-31,-1,53,0.8833333333333333,0.030541961009631344,false,false
BRFS3-0044,BRFS3,LOW_VOL_252,2019-02-28,0,53,0.8833333333333333,0.030572868259275496,false,true
BRFS3-0044,BRFS3,LOW_VOL_252,2019-03-29,1,48,0.8,0.027703040848659464,false,false
BRFS3-0044,BRFS3,LOW_VOL_252,2019-04-30,2,48,0.8,0.02686349797635173,false,false
BRFS3-0044,BRFS3,LOW_VOL_252,2019-05-31,3,47,0.7833333333333333,0.026810041928103864,false,false
BRFS3-0044,BRFS3,MOMENTUM_12_1,2018-11-30,-3,59,0.9833333333333333,-0.5158392434988179,false,true
BRFS3-0044,BRFS3,MOMENTUM_12_1,2018-12-28,-2,58,0.9666666666666667,-0.39360222531293465,false,true
BRFS3-0044,BRFS3,MOMENTUM_12_1,2019-01-31,-1,57,0.95,-0.4268680445151034,false,false
BRFS3-0044,BRFS3,MOMENTUM_12_1,2019-02-28,0,53,0.8833333333333333,-0.19966442953020136,false,true
BRFS3-0044,BRFS3,MOMENTUM_12_1,2019-03-29,1,48,0.8,-0.11040000000000005,false,false
BRFS3-0044,BRFS3,MOMENTUM_12_1,2019-04-30,2,39,0.65,-0.0190972222222221,false,false
BRFS3-0044,BRFS3,MOMENTUM_12_1,2019-05-31,3,15,0.25,0.4355062413314841,false,false
BRFS3-0044,BRFS3,MOMENTUM_6_1,2018-11-30,-3,45,0.75,-0.06909090909090909,false,true
BRFS3-0044,BRFS3,MOMENTUM_6_1,2018-12-28,-2,31,0.5166666666666667,0.12082262210796912,false,true
BRFS3-0044,BRFS3,MOMENTUM_6_1,2019-01-31,-1,42,0.7,-0.08579881656804733,false,false
BRFS3-0044,BRFS3,MOMENTUM_6_1,2019-02-28,0,34,0.5666666666666667,0.2155963302752293,false,true
BRFS3-0044,BRFS3,MOMENTUM_6_1,2019-03-29,1,44,0.7333333333333333,0.00907441016333932,false,false
BRFS3-0044,BRFS3,MOMENTUM_6_1,2019-04-30,2,32,0.5333333333333333,0.11825828797624949,false,false
BRFS3-0044,BRFS3,MOMENTUM_6_1,2019-05-31,3,6,0.1,0.3800000000000001,true,false
BRFS3-0044,BRFS3,MOMENTUM_LOW_VOL,2018-11-30,-3,,,,false,true
BRFS3-0044,BRFS3,MOMENTUM_LOW_VOL,2018-12-28,-2,,,,false,true
BRFS3-0044,BRFS3,MOMENTUM_LOW_VOL,2019-01-31,-1,,,,false,false
BRFS3-0044,BRFS3,MOMENTUM_LOW_VOL,2019-02-28,0,,,,false,true
BRFS3-0044,BRFS3,MOMENTUM_LOW_VOL,2019-03-29,1,,,,false,false
BRFS3-0044,BRFS3,MOMENTUM_LOW_VOL,2019-04-30,2,,,,false,false
BRFS3-0044,BRFS3,MOMENTUM_LOW_VOL,2019-05-31,3,22,0.9166666666666666,-0.026810041928103864,false,false
BRFS3-0044,BRFS3,REVERSAL_21,2018-11-30,-3,39,0.65,0.0986328125,false,true
BRFS3-0044,BRFS3,REVERSAL_21,2018-12-28,-2,22,0.36666666666666664,-0.0077981651376147765,false,true
BRFS3-0044,BRFS3,REVERSAL_21,2019-01-31,-1,20,0.3333333333333333,0.0947757743874249,false,false
BRFS3-0044,BRFS3,REVERSAL_21,2019-02-28,0,2,0.03333333333333333,-0.09433962264150941,true,true
BRFS3-0044,BRFS3,REVERSAL_21,2019-03-29,1,53,0.8833333333333333,0.01618705035971235,false,false
BRFS3-0044,BRFS3,REVERSAL_21,2019-04-30,2,60,1.0,0.3486725663716814,false,false
BRFS3-0044,BRFS3,REVERSAL_21,2019-05-31,3,12,0.2,-0.06570048309178744,true,false
BRFS3-0044,BRFS3,VOLUME_SURGE,2018-11-30,-3,53,0.8833333333333333,-0.09910713427086237,false,true
BRFS3-0044,BRFS3,VOLUME_SURGE,2018-12-28,-2,54,0.9,-0.08011727554435322,false,true
BRFS3-0044,BRFS3,VOLUME_SURGE,2019-01-31,-1,53,0.8833333333333333,0.0507400683585566,false,false
BRFS3-0044,BRFS3,VOLUME_SURGE,2019-02-28,0,47,0.7833333333333333,0.058684086633803645,false,true
BRFS3-0044,BRFS3,VOLUME_SURGE,2019-03-29,1,28,0.4666666666666667,0.22404536055970214,false,false
BRFS3-0044,BRFS3,VOLUME_SURGE,2019-04-30,2,5,0.08333333333333333,0.7201996997299338,true,false
BRFS3-0044,BRFS3,VOLUME_SURGE,2019-05-31,3,11,0.18333333333333332,0.6553107349921841,true,false
BRFS3-0045,BRFS3,52W_HIGH,2019-12-30,-3,52,0.8666666666666667,0.8701234567901235,false,false
BRFS3-0045,BRFS3,52W_HIGH,2020-01-31,-2,54,0.9,0.7555555555555555,false,false
BRFS3-0045,BRFS3,52W_HIGH,2020-02-28,-1,54,0.9,0.6797530864197531,false,false
BRFS3-0045,BRFS3,52W_HIGH,2020-03-31,0,60,1.0,0.3582716049382716,false,true
BRFS3-0045,BRFS3,52W_HIGH,2020-04-30,1,54,0.9,0.5032098765432098,false,false
BRFS3-0045,BRFS3,52W_HIGH,2020-05-29,2,49,0.8166666666666667,0.5730864197530865,false,false
BRFS3-0045,BRFS3,52W_HIGH,2020-06-30,3,58,0.9666666666666667,0.5153086419753087,false,true
BRFS3-0045,BRFS3,LOW_VOL_252,2019-12-30,-3,45,0.75,0.023186053044856842,false,false
BRFS3-0045,BRFS3,LOW_VOL_252,2020-01-31,-2,45,0.75,0.022562975928902076,false,false
BRFS3-0045,BRFS3,LOW_VOL_252,2020-02-28,-1,44,0.7333333333333333,0.022280691848492296,false,false
BRFS3-0045,BRFS3,LOW_VOL_252,2020-03-31,0,41,0.6833333333333333,0.03377994957282168,false,true
BRFS3-0045,BRFS3,LOW_VOL_252,2020-04-30,1,37,0.6166666666666667,0.036090063947955005,false,false
BRFS3-0045,BRFS3,LOW_VOL_252,2020-05-29,2,37,0.6166666666666667,0.037729498849254785,false,false
BRFS3-0045,BRFS3,LOW_VOL_252,2020-06-30,3,36,0.6,0.037418679223204514,false,true
BRFS3-0045,BRFS3,MOMENTUM_12_1,2019-12-30,-3,16,0.26666666666666666,0.6175824175824174,false,false
BRFS3-0045,BRFS3,MOMENTUM_12_1,2020-01-31,-2,16,0.26666666666666666,0.4551467548573791,false,false
BRFS3-0045,BRFS3,MOMENTUM_12_1,2020-02-28,-1,23,0.38333333333333336,0.4024713150926744,false,false
BRFS3-0045,BRFS3,MOMENTUM_12_1,2020-03-31,0,32,0.5333333333333333,0.21038495971351834,false,true
BRFS3-0045,BRFS3,MOMENTUM_12_1,2020-04-30,1,56,0.9333333333333333,-0.5013413816230718,false,false
BRFS3-0045,BRFS3,MOMENTUM_12_1,2020-05-29,2,52,0.8666666666666667,-0.34271844660194173,false,false
BRFS3-0045,BRFS3,MOMENTUM_12_1,2020-06-30,3,45,0.75,-0.19660782277604705,false,true
BRFS3-0045,BRFS3,MOMENTUM_6_1,2019-12-30,-3,15,0.25,0.2646048109965635,false,false
BRFS3-0045,BRFS3,MOMENTUM_6_1,2020-01-31,-2,47,0.7833333333333333,0.04606240713224374,false,false
BRFS3-0045,BRFS3,MOMENTUM_6_1,2020-02-28,-1,59,0.9833333333333333,-0.17647058823529416,false,false
BRFS3-0045,BRFS3,MOMENTUM_6_1,2020-03-31,0,60,1.0,-0.3212851405622491,false,true
BRFS3-0045,BRFS3,MOMENTUM_6_1,2020-04-30,1,60,1.0,-0.6037836397548628,false,false
BRFS3-0045,BRFS3,MOMENTUM_6_1,2020-05-29,2,52,0.8666666666666667,-0.39697149643705465,false,false
BRFS3-0045,BRFS3,MOMENTUM_6_1,2020-06-30,3,47,0.7833333333333333,-0.33323757540936516,false,true
BRFS3-0045,BRFS3,MOMENTUM_LOW_VOL,2019-12-30,-3,16,0.6666666666666666,-0.023186053044856842,false,false
BRFS3-0045,BRFS3,MOMENTUM_LOW_VOL,2020-01-31,-2,15,0.625,-0.022562975928902076,false,false
BRFS3-0045,BRFS3,MOMENTUM_LOW_VOL,2020-02-28,-1,15,0.625,-0.022280691848492296,false,false
BRFS3-0045,BRFS3,MOMENTUM_LOW_VOL,2020-03-31,0,,,,false,true
BRFS3-0045,BRFS3,MOMENTUM_LOW_VOL,2020-04-30,1,,,,false,false
BRFS3-0045,BRFS3,MOMENTUM_LOW_VOL,2020-05-29,2,,,,false,false
BRFS3-0045,BRFS3,MOMENTUM_LOW_VOL,2020-06-30,3,,,,false,true
BRFS3-0045,BRFS3,REVERSAL_21,2019-12-30,-3,3,0.05,-0.04239130434782601,true,false
BRFS3-0045,BRFS3,REVERSAL_21,2020-01-31,-2,4,0.06666666666666667,-0.13068181818181823,true,false
BRFS3-0045,BRFS3,REVERSAL_21,2020-02-28,-1,16,0.26666666666666666,-0.1337319068596602,false,false
BRFS3-0045,BRFS3,REVERSAL_21,2020-03-31,0,5,0.08333333333333333,-0.46338757396449703,true,true
BRFS3-0045,BRFS3,REVERSAL_21,2020-04-30,1,57,0.95,0.3705447209145931,false,false
BRFS3-0045,BRFS3,REVERSAL_21,2020-05-29,2,48,0.8,0.14278680452978842,false,false
BRFS3-0045,BRFS3,REVERSAL_21,2020-06-30,3,1,0.016666666666666666,-0.10081861266695391,true,true
BRFS3-0045,BRFS3,VOLUME_SURGE,2019-12-30,-3,52,0.8666666666666667,-0.15965464422670794,false,false
BRFS3-0045,BRFS3,VOLUME_SURGE,2020-01-31,-2,57,0.95,-0.10130538668452327,false,false
BRFS3-0045,BRFS3,VOLUME_SURGE,2020-02-28,-1,57,0.95,-0.06080247131440075,false,false
BRFS3-0045,BRFS3,VOLUME_SURGE,2020-03-31,0,56,0.9333333333333333,0.10746881546929221,false,true
BRFS3-0045,BRFS3,VOLUME_SURGE,2020-04-30,1,49,0.8166666666666667,-0.0894776653293724,false,false
BRFS3-0045,BRFS3,VOLUME_SURGE,2020-05-29,2,20,0.3333333333333333,0.30036950395303474,false,false
BRFS3-0045,BRFS3,VOLUME_SURGE,2020-06-30,3,56,0.9333333333333333,-0.026201610994828428,false,true
BRFS3-0046,BRFS3,52W_HIGH,2020-03-31,-3,60,1.0,0.3582716049382716,false,true
BRFS3-0046,BRFS3,52W_HIGH,2020-04-30,-2,54,0.9,0.5032098765432098,false,false
BRFS3-0046,BRFS3,52W_HIGH,2020-05-29,-1,49,0.8166666666666667,0.5730864197530865,false,false
BRFS3-0046,BRFS3,52W_HIGH,2020-06-30,0,58,0.9666666666666667,0.5153086419753087,false,true
BRFS3-0046,BRFS3,52W_HIGH,2020-07-31,1,58,0.9666666666666667,0.5234567901234568,false,false
BRFS3-0046,BRFS3,52W_HIGH,2020-08-31,2,58,0.9666666666666667,0.4918518518518519,false,false
BRFS3-0046,BRFS3,52W_HIGH,2020-09-30,3,57,0.95,0.44962962962962966,false,true
BRFS3-0046,BRFS3,LOW_VOL_252,2020-03-31,-3,41,0.6833333333333333,0.03377994957282168,false,true
BRFS3-0046,BRFS3,LOW_VOL_252,2020-04-30,-2,37,0.6166666666666667,0.036090063947955005,false,false
BRFS3-0046,BRFS3,LOW_VOL_252,2020-05-29,-1,37,0.6166666666666667,0.037729498849254785,false,false
BRFS3-0046,BRFS3,LOW_VOL_252,2020-06-30,0,36,0.6,0.037418679223204514,false,true
BRFS3-0046,BRFS3,LOW_VOL_252,2020-07-31,1,36,0.6,0.0373405665609262,false,false
BRFS3-0046,BRFS3,LOW_VOL_252,2020-08-31,2,35,0.5833333333333334,0.03753012223937732,false,false
BRFS3-0046,BRFS3,LOW_VOL_252,2020-09-30,3,35,0.5833333333333334,0.037869090872509586,false,true
BRFS3-0046,BRFS3,MOMENTUM_12_1,2020-03-31,-3,32,0.5333333333333333,0.21038495971351834,false,true
BRFS3-0046,BRFS3,MOMENTUM_12_1,2020-04-30,-2,56,0.9333333333333333,-0.5013413816230718,false,false
BRFS3-0046,BRFS3,MOMENTUM_12_1,2020-05-29,-1,52,0.8666666666666667,-0.34271844660194173,false,false
BRFS3-0046,BRFS3,MOMENTUM_12_1,2020-06-30,0,45,0.75,-0.19660782277604705,false,true
BRFS3-0046,BRFS3,MOMENTUM_12_1,2020-07-31,1,57,0.95,-0.3970588235294118,false,false
BRFS3-0046,BRFS3,MOMENTUM_12_1,2020-08-31,2,58,0.9666666666666667,-0.4403379091869061,false,false
