episode_id,ticker,episode_start,episode_end,detector,classification,demonstrable_reason,rank_at_start,percentile_at_start,score_at_start,selected_at_start,fraction_of_move_remaining,forward_price_return_12m,sector_pit,market_cap_pit,liquidity_pit,regime_pit
ABEV3-0001,ABEV3,2017-03-31,2017-03-31,52W_HIGH,MISS,RANK_TOO_LOW,26,0.43333333333333335,0.911221945137157,false,,0.34444444444444433,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2017
ABEV3-0001,ABEV3,2017-03-31,2017-03-31,LOW_VOL_252,EARLY_HIT,DETECTED,3,0.05,0.012151386994817309,true,1.0,0.34444444444444433,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2017
ABEV3-0001,ABEV3,2017-03-31,2017-03-31,MOMENTUM_12_1,MISS,RANK_TOO_LOW,52,0.8666666666666667,-0.07394002068252326,false,,0.34444444444444433,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2017
ABEV3-0001,ABEV3,2017-03-31,2017-03-31,MOMENTUM_6_1,MISS,RANK_TOO_LOW,51,0.85,-0.08715596330275233,false,,0.34444444444444433,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2017
ABEV3-0001,ABEV3,2017-03-31,2017-03-31,MOMENTUM_LOW_VOL,NOT_SCORABLE_BY_DETECTOR,INSUFFICIENT_HISTORY,,,,false,,0.34444444444444433,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2017
ABEV3-0001,ABEV3,2017-03-31,2017-03-31,REVERSAL_21,MISS,RANK_TOO_LOW,40,0.6666666666666666,0.02010050251256268,false,,0.34444444444444433,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2017
ABEV3-0001,ABEV3,2017-03-31,2017-03-31,VOLUME_SURGE,MISS,RANK_TOO_LOW,49,0.8166666666666667,-0.10521283803108117,false,,0.34444444444444433,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2017
ABEV3-0002,ABEV3,2020-05-29,2020-05-29,52W_HIGH,MISS,RANK_TOO_LOW,42,0.7,0.6214251090644692,false,,0.4896825396825397,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0002,ABEV3,2020-05-29,2020-05-29,LOW_VOL_252,EARLY_HIT,DETECTED,11,0.18333333333333332,0.025730436632462772,true,1.0,0.4896825396825397,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0002,ABEV3,2020-05-29,2020-05-29,MOMENTUM_12_1,MISS,RANK_TOO_LOW,50,0.8333333333333334,-0.3201626961069146,false,,0.4896825396825397,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0002,ABEV3,2020-05-29,2020-05-29,MOMENTUM_6_1,MISS,RANK_TOO_LOW,49,0.8166666666666667,-0.3525179856115108,false,,0.4896825396825397,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0002,ABEV3,2020-05-29,2020-05-29,MOMENTUM_LOW_VOL,NOT_SCORABLE_BY_DETECTOR,INSUFFICIENT_HISTORY,,,,false,,0.4896825396825397,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0002,ABEV3,2020-05-29,2020-05-29,REVERSAL_21,MISS,RANK_TOO_LOW,37,0.6166666666666667,0.09572649572649583,false,,0.4896825396825397,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0002,ABEV3,2020-05-29,2020-05-29,VOLUME_SURGE,MISS,RANK_TOO_LOW,50,0.8333333333333334,-0.034101249663209376,false,,0.4896825396825397,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0003,ABEV3,2020-08-31,2020-08-31,52W_HIGH,MISS,RANK_TOO_LOW,48,0.8,0.6505102040816326,false,,0.36442687747035585,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0003,ABEV3,2020-08-31,2020-08-31,LOW_VOL_252,EARLY_HIT,DETECTED,10,0.16666666666666666,0.02664827468966496,true,1.0,0.36442687747035585,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0003,ABEV3,2020-08-31,2020-08-31,MOMENTUM_12_1,MISS,RANK_TOO_LOW,49,0.8166666666666667,-0.1956882255389718,false,,0.36442687747035585,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0003,ABEV3,2020-08-31,2020-08-31,MOMENTUM_6_1,MISS,RANK_TOO_LOW,26,0.43333333333333335,0.0006877579092161579,false,,0.36442687747035585,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0003,ABEV3,2020-08-31,2020-08-31,MOMENTUM_LOW_VOL,NOT_SCORABLE_BY_DETECTOR,INSUFFICIENT_HISTORY,,,,false,,0.36442687747035585,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0003,ABEV3,2020-08-31,2020-08-31,REVERSAL_21,EARLY_HIT,DETECTED,7,0.11666666666666667,-0.12371134020618557,true,1.0,0.36442687747035585,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0003,ABEV3,2020-08-31,2020-08-31,VOLUME_SURGE,MISS,RANK_TOO_LOW,39,0.65,0.021804883590091473,false,,0.36442687747035585,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0004,ABEV3,2020-10-30,2020-10-30,52W_HIGH,MISS,RANK_TOO_LOW,32,0.5333333333333333,0.6706555671175859,false,,0.39514866979655716,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0004,ABEV3,2020-10-30,2020-10-30,LOW_VOL_252,EARLY_HIT,DETECTED,9,0.15,0.02770297397246986,true,1.0,0.39514866979655716,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0004,ABEV3,2020-10-30,2020-10-30,MOMENTUM_12_1,MISS,RANK_TOO_LOW,48,0.8,-0.33886509635974305,false,,0.39514866979655716,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0004,ABEV3,2020-10-30,2020-10-30,MOMENTUM_6_1,MISS,RANK_TOO_LOW,28,0.4666666666666667,0.08906525573192248,false,,0.39514866979655716,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0004,ABEV3,2020-10-30,2020-10-30,MOMENTUM_LOW_VOL,NOT_SCORABLE_BY_DETECTOR,INSUFFICIENT_HISTORY,,,,false,,0.39514866979655716,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0004,ABEV3,2020-10-30,2020-10-30,REVERSAL_21,MISS,RANK_TOO_LOW,40,0.6666666666666666,0.043724696356275405,false,,0.39514866979655716,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0004,ABEV3,2020-10-30,2020-10-30,VOLUME_SURGE,MISS,RANK_TOO_LOW,27,0.45,-0.042908393547314794,false,,0.39514866979655716,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ABEV3-0005,ABEV3,2025-01-31,2025-01-31,52W_HIGH,MISS,RANK_TOO_LOW,28,0.4666666666666667,0.7704576976421637,false,1.0,0.3943789664551225,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2025
ABEV3-0005,ABEV3,2025-01-31,2025-01-31,LOW_VOL_252,EARLY_HIT,DETECTED,9,0.15,0.013555171108819257,true,1.0,0.3943789664551225,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2025
ABEV3-0005,ABEV3,2025-01-31,2025-01-31,MOMENTUM_12_1,MISS,RANK_TOO_LOW,26,0.43333333333333335,-0.11396226415094335,false,1.0,0.3943789664551225,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2025
ABEV3-0005,ABEV3,2025-01-31,2025-01-31,MOMENTUM_6_1,EARLY_HIT,DETECTED,12,0.2,0.00859106529209619,true,1.0,0.3943789664551225,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2025
ABEV3-0005,ABEV3,2025-01-31,2025-01-31,MOMENTUM_LOW_VOL,NOT_SCORABLE_BY_DETECTOR,INSUFFICIENT_HISTORY,,,,false,1.0,0.3943789664551225,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2025
ABEV3-0005,ABEV3,2025-01-31,2025-01-31,REVERSAL_21,EARLY_HIT,DETECTED,7,0.11666666666666667,-0.053662691652470285,true,1.0,0.3943789664551225,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2025
ABEV3-0005,ABEV3,2025-01-31,2025-01-31,VOLUME_SURGE,EARLY_HIT,DETECTED,8,0.13333333333333333,0.05101044411470346,true,1.0,0.3943789664551225,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2025
ABEV3-0006,ABEV3,2025-07-31,2025-07-31,52W_HIGH,MISS,RANK_TOO_LOW,18,0.3,0.9025394646533974,false,,0.3010577705451587,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2025
ABEV3-0006,ABEV3,2025-07-31,2025-07-31,LOW_VOL_252,EARLY_HIT,DETECTED,11,0.18333333333333332,0.014641176706058481,true,1.0,0.3010577705451587,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2025
ABEV3-0006,ABEV3,2025-07-31,2025-07-31,MOMENTUM_12_1,MISS,RANK_TOO_LOW,23,0.38333333333333336,0.12911392405063293,false,,0.3010577705451587,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2025
ABEV3-0006,ABEV3,2025-07-31,2025-07-31,MOMENTUM_6_1,MISS,RANK_TOO_LOW,28,0.4666666666666667,0.20323741007194251,false,,0.3010577705451587,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2025
ABEV3-0006,ABEV3,2025-07-31,2025-07-31,MOMENTUM_LOW_VOL,EARLY_HIT,DETECTED,3,0.125,-0.014641176706058481,true,1.0,0.3010577705451587,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2025
ABEV3-0006,ABEV3,2025-07-31,2025-07-31,REVERSAL_21,MISS,RANK_TOO_LOW,42,0.7,-0.017189835575485812,false,,0.3010577705451587,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2025
ABEV3-0006,ABEV3,2025-07-31,2025-07-31,VOLUME_SURGE,MISS,RANK_TOO_LOW,31,0.5166666666666667,-0.11577479614820596,false,,0.3010577705451587,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2025
ALOS3-0007,ALOS3,2024-11-29,2025-04-30,52W_HIGH,MISS,RANK_TOO_LOW,38,0.6333333333333333,0.7403129657228018,false,,0.489974293059126,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2024
ALOS3-0007,ALOS3,2024-11-29,2025-04-30,LOW_VOL_252,EARLY_HIT,DETECTED,12,0.2,0.014164607967397784,true,1.0,0.489974293059126,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2024
ALOS3-0007,ALOS3,2024-11-29,2025-04-30,MOMENTUM_12_1,MISS,RANK_TOO_LOW,40,0.6666666666666666,-0.1228209191759112,false,,0.489974293059126,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2024
ALOS3-0007,ALOS3,2024-11-29,2025-04-30,MOMENTUM_6_1,MISS,RANK_TOO_LOW,26,0.43333333333333335,0.046313799621928275,false,,0.489974293059126,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2024
ALOS3-0007,ALOS3,2024-11-29,2025-04-30,MOMENTUM_LOW_VOL,NOT_SCORABLE_BY_DETECTOR,INSUFFICIENT_HISTORY,,,,false,,0.489974293059126,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2024
ALOS3-0007,ALOS3,2024-11-29,2025-04-30,REVERSAL_21,MISS,RANK_TOO_LOW,21,0.35,-0.10252935862691959,false,,0.489974293059126,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2024
ALOS3-0007,ALOS3,2024-11-29,2025-04-30,VOLUME_SURGE,MISS,RANK_TOO_LOW,26,0.43333333333333335,0.10828671356199404,false,,0.489974293059126,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2024
ALPA4-0008,ALPA4,2020-03-31,2020-09-30,52W_HIGH,LATE_HIT,DETECTED,27,0.45,0.6415591256254938,false,0.24755859375,0.6029346376167186,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ALPA4-0008,ALPA4,2020-03-31,2020-09-30,LOW_VOL_252,MISS,RANK_TOO_LOW,48,0.8,0.03672241530120437,false,1.0,0.6029346376167186,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ALPA4-0008,ALPA4,2020-03-31,2020-09-30,MOMENTUM_12_1,EARLY_HIT,DETECTED,3,0.05,1.0547231270358308,true,1.0,0.6029346376167186,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ALPA4-0008,ALPA4,2020-03-31,2020-09-30,MOMENTUM_6_1,EARLY_HIT,DETECTED,9,0.15,0.27588996763754037,true,1.0,0.6029346376167186,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ALPA4-0008,ALPA4,2020-03-31,2020-09-30,MOMENTUM_LOW_VOL,MISS,RANK_TOO_LOW,18,0.75,-0.03672241530120437,false,1.0,0.6029346376167186,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ALPA4-0008,ALPA4,2020-03-31,2020-09-30,REVERSAL_21,EARLY_HIT,DETECTED,39,0.65,-0.2276474318325935,false,0.8481445312499999,0.6029346376167186,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ALPA4-0008,ALPA4,2020-03-31,2020-09-30,VOLUME_SURGE,EARLY_HIT,DETECTED,5,0.08333333333333333,1.4323797772518017,true,1.0,0.6029346376167186,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2020
ALPA4-0009,ALPA4,2023-04-28,2023-04-28,52W_HIGH,MISS,RANK_TOO_LOW,60,1.0,0.298728813559322,false,,0.3388203017832647,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2023
ALPA4-0009,ALPA4,2023-04-28,2023-04-28,LOW_VOL_252,MISS,RANK_TOO_LOW,52,0.8666666666666667,0.03666869733563596,false,,0.3388203017832647,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2023
ALPA4-0009,ALPA4,2023-04-28,2023-04-28,MOMENTUM_12_1,MISS,RANK_TOO_LOW,57,0.95,-0.6007866273353,false,,0.3388203017832647,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2023
ALPA4-0009,ALPA4,2023-04-28,2023-04-28,MOMENTUM_6_1,MISS,RANK_TOO_LOW,60,1.0,-0.6029339853300734,false,,0.3388203017832647,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2023
ALPA4-0009,ALPA4,2023-04-28,2023-04-28,MOMENTUM_LOW_VOL,NOT_SCORABLE_BY_DETECTOR,INSUFFICIENT_HISTORY,,,,false,,0.3388203017832647,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2023
ALPA4-0009,ALPA4,2023-04-28,2023-04-28,REVERSAL_21,EARLY_HIT,DETECTED,4,0.06666666666666667,-0.13177339901477825,true,1.0,0.3388203017832647,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2023
ALPA4-0009,ALPA4,2023-04-28,2023-04-28,VOLUME_SURGE,MISS,RANK_TOO_LOW,38,0.6333333333333333,-0.14443902723533808,false,,0.3388203017832647,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2023
ALSO3-0010,ALSO3,2022-06-30,2022-07-29,52W_HIGH,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,39,0.65,0.5240259740259741,false,,0.5048840048840049,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2022
ALSO3-0010,ALSO3,2022-06-30,2022-07-29,LOW_VOL_252,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,21,0.35,0.022932350577442095,false,,0.5048840048840049,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2022
ALSO3-0010,ALSO3,2022-06-30,2022-07-29,MOMENTUM_12_1,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,44,0.7333333333333333,-0.37597402597402607,false,,0.5048840048840049,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2022
ALSO3-0010,ALSO3,2022-06-30,2022-07-29,MOMENTUM_6_1,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,39,0.65,-0.06744298884036881,false,,0.5048840048840049,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2022
ALSO3-0010,ALSO3,2022-06-30,2022-07-29,MOMENTUM_LOW_VOL,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,,,,false,,0.5048840048840049,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2022
ALSO3-0010,ALSO3,2022-06-30,2022-07-29,REVERSAL_21,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,19,0.31666666666666665,-0.16024973985431834,false,,0.5048840048840049,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2022
ALSO3-0010,ALSO3,2022-06-30,2022-07-29,VOLUME_SURGE,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,5,0.08333333333333333,0.2602179915902729,true,,0.5048840048840049,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2022
ARZZ3-0011,ARZZ3,2021-10-29,2021-10-29,52W_HIGH,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,23,0.38333333333333336,0.7534966769169724,false,,0.35442704907249034,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2021
ARZZ3-0011,ARZZ3,2021-10-29,2021-10-29,LOW_VOL_252,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,29,0.48333333333333334,0.02343488260681325,false,,0.35442704907249034,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2021
ARZZ3-0011,ARZZ3,2021-10-29,2021-10-29,MOMENTUM_12_1,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,9,0.15,0.5249169435215948,true,,0.35442704907249034,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2021
ARZZ3-0011,ARZZ3,2021-10-29,2021-10-29,MOMENTUM_6_1,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,14,0.23333333333333334,0.08467900748326107,false,,0.35442704907249034,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2021
ARZZ3-0011,ARZZ3,2021-10-29,2021-10-29,MOMENTUM_LOW_VOL,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,10,0.4166666666666667,-0.02343488260681325,false,,0.35442704907249034,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2021
ARZZ3-0011,ARZZ3,2021-10-29,2021-10-29,REVERSAL_21,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,25,0.4166666666666667,-0.08061002178649246,false,,0.35442704907249034,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2021
ARZZ3-0011,ARZZ3,2021-10-29,2021-10-29,VOLUME_SURGE,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,10,0.16666666666666666,0.24259886051158652,true,,0.35442704907249034,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2021
AURE3-0012,AURE3,2024-11-29,2025-04-30,52W_HIGH,MISS,RANK_TOO_LOW,47,0.7833333333333333,0.6447368421052633,false,,0.3263378803777546,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2024
AURE3-0012,AURE3,2024-11-29,2025-04-30,LOW_VOL_252,EARLY_HIT,DETECTED,8,0.13333333333333333,0.013000083365962927,true,1.0,0.3263378803777546,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2024
AURE3-0012,AURE3,2024-11-29,2025-04-30,MOMENTUM_12_1,MISS,RANK_TOO_LOW,54,0.9,-0.2917808219178082,false,,0.3263378803777546,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2024
AURE3-0012,AURE3,2024-11-29,2025-04-30,MOMENTUM_6_1,MISS,RANK_TOO_LOW,55,0.9166666666666666,-0.1468646864686468,false,,0.3263378803777546,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2024
AURE3-0012,AURE3,2024-11-29,2025-04-30,MOMENTUM_LOW_VOL,NOT_SCORABLE_BY_DETECTOR,INSUFFICIENT_HISTORY,,,,false,,0.3263378803777546,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2024
AURE3-0012,AURE3,2024-11-29,2025-04-30,REVERSAL_21,EARLY_HIT,DETECTED,35,0.5833333333333334,-0.05222437137330749,false,1.4565916398713825,0.3263378803777546,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2024
AURE3-0012,AURE3,2024-11-29,2025-04-30,VOLUME_SURGE,MISS,RANK_TOO_LOW,20,0.3333333333333333,0.18420980829749434,false,,0.3263378803777546,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2024
AZUL4-0013,AZUL4,2018-05-30,2019-01-31,52W_HIGH,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,44,0.7333333333333333,0.6999224605841302,false,,0.47924528301886804,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2018
AZUL4-0013,AZUL4,2018-05-30,2019-01-31,LOW_VOL_252,BOUNDARY_UNCERTAIN_EXCLUDED,OUTCOME_UNCERTAINTY,40,0.6666666666666666,0.02151901815440438,false,,0.47924528301886804,NOT_AVAILABLE_PIT,NOT_AVAILABLE_PIT,UNIVERSE_ELIGIBLE_ONLY,CALENDAR_YEAR_2018
